	-63.5415965	-39.2924563
	-63.5417982	-39.2954502
	-63.5403638	-39.297499
	-63.5368234	-39.2979091
	-63.5350412	-39.2987198
	-63.5324001	-39.3006485
	-63.5307067	-39.3008305
	-63.5282371	-39.3016131
	-63.5265907	-39.303324
	-63.523966	-39.3044043
	-63.5206497	-39.3046227
	-63.5154517	-39.3067702
	-63.5138288	-39.3081533
	-63.5133114	-39.3108649
	-63.5119237	-39.3127028
	-63.5087955	-39.3138675
	-63.5053146	-39.3137765
	-63.498776	-39.311611
	-63.4953186	-39.3093544
	-63.4897678	-39.3084809
	-63.4860046	-39.3089904
	-63.4805715	-39.3109013
	-63.4775374	-39.3145043
	-63.4749031	-39.3179071
	-63.471234	-39.3212551
	-63.467118	-39.3228381
	-63.4617326	-39.3273272
	-63.457441	-39.3285223
	-63.4545228	-39.32746
	-63.4535588	-39.320555
	-63.4500414	-39.3212165
	-63.4430215	-39.3248042
	-63.4376538	-39.3270547
	-63.4327218	-39.3306468
	-63.4281157	-39.3284074
	-63.4203622	-39.3266633
	-63.4153755	-39.3264048
	-63.4121224	-39.3273272
	-63.404226	-39.3289206
	-63.3941873	-39.3284952
	-63.3880293	-39.3292469
	-63.3823275	-39.3286443
	-63.3826918	-39.293583
	-63.3836585	-39.0605997
	-63.3840283	-38.928736
	-63.384029	-38.9285016
	-63.3840299	-38.928253
	-63.3840923	-38.9123369
	-63.3844147	-38.8299445
	-63.3844758	-38.7075435
	-63.3845231	-38.6126785
	-63.3846213	-38.4155269
	-63.3851384	-38.3875914
	-63.385047	-38.3830614
	-63.3852034	-38.3709327
	-63.3850914	-38.3705515
	-63.3849897	-38.3693811
	-63.3850452	-38.3559715
	-63.3849892	-38.3545041
	-63.3850771	-38.3501331
	-63.3851392	-38.3423509
	-63.3850912	-38.3387758
	-63.3851271	-38.3315877
	-63.3851099	-38.323032
	-63.3851744	-38.3203359
	-63.3850009	-38.3196733
	-63.3851397	-38.3169958
	-63.3851628	-38.3099158
	-63.3853132	-38.2976379
	-63.3852805	-38.2958403
	-63.3852478	-38.2931182
	-63.3853132	-38.2807647
	-63.3853787	-38.2794698
	-63.3853092	-38.2769996
	-63.3853499	-38.2648782
	-63.3853166	-38.2625729
	-63.3852266	-38.2620719
	-63.3852103	-38.2589118
	-63.3852708	-38.2521943
	-63.3853124	-38.2475817
	-63.3853124	-38.2363333
	-63.3853587	-38.222175
	-63.3853587	-38.2085412
	-63.3853587	-38.1934683
	-63.385405	-38.1787742
	-63.3854281	-38.1630402
	-63.3854513	-38.1470482
	-63.3854744	-38.1311436
	-63.3854744	-38.115636
	-63.3854281	-38.1073712
	-63.3855596	-38.106102
	-63.3854614	-38.1050142
	-63.3854669	-38.1021027
	-63.3855099	-38.0925428
	-63.3855329	-38.0918539
	-63.3855794	-38.0834634
	-63.3855384	-38.0769437
	-63.3855234	-38.0764457
	-63.3855671	-38.0762245
	-63.385563	-38.0760903
	-63.385581	-38.0671022
	-63.3856486	-38.0602402
	-63.385661	-38.041113
	-63.3856778	-38.0153369
	-63.3856945	-37.9894672
	-63.3857114	-37.9635507
	-63.3856013	-37.8219293
	-63.3855763	-37.8083949
	-63.3855624	-37.8008046
	-63.3853946	-37.7101318
	-63.3853695	-37.6909294
	-63.3853267	-37.6583114
	-63.3853469	-37.6578502
	-63.3854089	-37.6203626
	-63.3854082	-37.6168907
	-63.3853994	-37.5751018
	-63.385398	-37.5703686
	-63.3853861	-37.5300172
	-63.3853728	-37.4851197
	-63.3853593	-37.4396403
	-63.3853551	-37.4251848
	-63.3853356	-37.3596553
	-63.3853262	-37.3277518
	-63.3853199	-37.3068175
	-63.3853165	-37.2951551
	-63.3853067	-37.2619961
	-63.3853061	-37.2594011
	-63.3854035	-37.2426617
	-63.3856944	-37.1926937
	-63.3854337	-37.1662496
	-63.385505	-37.1648829
	-63.3857841	-37.1243702
	-63.3853514	-37.0981187
	-63.3853871	-37.078869
	-63.3854174	-37.0624871
	-63.3853844	-37.0345922
	-63.3853868	-37.0336099
	-63.3854505	-37.0070827
	-63.3854504	-36.9885973
	-63.3854505	-36.9767131
	-63.3853967	-36.943523
	-63.385361	-36.9214867
	-63.385361	-36.9209824
	-63.3851858	-36.9205062
	-63.3852676	-36.9137363
	-63.3851508	-36.9085744
	-63.3852164	-36.8984388
	-63.3851508	-36.8946996
	-63.3851508	-36.8801042
	-63.3852627	-36.8326921
	-63.3852689	-36.8300683
	-63.3852306	-36.8083355
	-63.3851274	-36.8039355
	-63.3851158	-36.7890275
	-63.3851158	-36.7815724
	-63.3851101	-36.7629819
	-63.3851041	-36.7432473
	-63.3851274	-36.7278595
	-63.3850809	-36.717793
	-63.385069	-36.7152212
	-63.385089	-36.6952137
	-63.38509	-36.685548
	-63.3850902	-36.6850675
	-63.3850668	-36.6732278
	-63.3851486	-36.672188
	-63.3851252	-36.6662393
	-63.3852468	-36.6176693
	-63.3851996	-36.5551997
	-63.3853411	-36.5247037
	-63.3849684	-36.5086158
	-63.3849684	-36.4667979
	-63.3854535	-36.4105268
	-63.3854715	-36.4004162
	-63.3854882	-36.4001012
	-63.3855058	-36.3997736
	-63.3855408	-36.3984338
	-63.3855877	-36.3952031
	-63.3855227	-36.3861372
	-63.3854802	-36.3770501
	-63.3853953	-36.3718926
	-63.3854199	-36.3569145
	-63.3855502	-36.2774312
	-63.3855589	-36.2693121
	-63.3855615	-36.2668596
	-63.3855803	-36.2492706
	-63.385648	-36.2241764
	-63.3856456	-36.2222522
	-63.3856262	-36.2071589
	-63.385632	-36.2049074
	-63.3856928	-36.1810866
	-63.3856108	-36.1769606
	-63.3855356	-36.1767888
	-63.3853796	-36.176592
	-63.3854987	-36.1410453
	-63.3854857	-36.1317322
	-63.385676	-36.0864346
	-63.3856096	-36.0762145
	-63.3855487	-36.063517
	-63.385525	-36.0515764
	-63.3855045	-36.041113
	-63.3854598	-36.0184672
	-63.3854483	-36.0126807
	-63.3854154	-35.9959542
	-63.3853923	-35.984285
	-63.3854175	-35.9523759
	-63.3854175	-35.9507807
	-63.3854175	-35.9124151
	-63.3854	-35.9056007
	-63.3853671	-35.8928048
	-63.3855704	-35.8842673
	-63.38541	-35.8727994
	-63.3854109	-35.8724011
	-63.3854145	-35.8706595
	-63.3854679	-35.8458099
	-63.3855036	-35.8153374
	-63.3855403	-35.7840357
	-63.3855489	-35.7766726
	-63.3855563	-35.7703291
	-63.3858697	-35.7692946
	-63.3858679	-35.767991
	-63.3858516	-35.7561492
	-63.3858513	-35.7559567
	-63.3858509	-35.7557044
	-63.3858485	-35.7538898
	-63.3858361	-35.7449114
	-63.3858126	-35.7278569
	-63.3858103	-35.7262252
	-63.3858093	-35.7255359
	-63.3858085	-35.7248973
	-63.3858079	-35.7244717
	-63.3857724	-35.6988465
	-63.3857649	-35.6933058
	-63.3857434	-35.677736
	-63.3857248	-35.6642069
	-63.3857072	-35.6514668
	-63.3856896	-35.6387043
	-63.3856738	-35.6273124
	-63.3856613	-35.6181468
	-63.38566	-35.6172193
	-63.3856435	-35.6052777
	-63.3856423	-35.6043844
	-63.3856407	-35.6031867
	-63.3856245	-35.5914243
	-63.3856065	-35.5783863
	-63.3856054	-35.5775633
	-63.3856011	-35.5745078
	-63.3855976	-35.5719946
	-63.3855887	-35.5655724
	-63.3855997	-35.5634226
	-63.3855606	-35.5613389
	-63.3855446	-35.5604885
	-63.3855649	-35.5596389
	-63.3855721	-35.5593346
	-63.385579	-35.5590552
	-63.3855856	-35.5587884
	-63.3855875	-35.5574138
	-63.385589	-35.5563279
	-63.3855905	-35.5552521
	-63.3855907	-35.555113
	-63.385592	-35.5541125
	-63.3855935	-35.5530265
	-63.3855951	-35.5518863
	-63.3855965	-35.5508486
	-63.3855996	-35.5486148
	-63.385579	-35.5439999
	-63.3856056	-35.4996966
	-63.3856329	-35.4542573
	-63.3856548	-35.4176986
	-63.3856647	-35.4011403
	-63.3856836	-35.3696424
	-63.3856849	-35.3637353
	-63.3856916	-35.3318515
	-63.3857167	-35.3120141
	-63.3857278	-35.3032062
	-63.3857521	-35.2840993
	-63.3857653	-35.2735961
	-63.3857653	-35.2697367
	-63.3857642	-35.2428339
	-63.3857637	-35.2279256
	-63.385768	-35.1362584
	-63.3857641	-35.0250415
	-63.3858881	-35.0249075
	-63.3858908	-35.0166484
	-63.3858916	-35.0139596
	-63.3859045	-35.0086084
	-63.3859347	-35.0023296
	-63.4861061	-35.0042702
	-63.5140276	-35.004553
	-63.5419193	-35.0047082
	-63.5977108	-35.0052345
	-63.7066565	-35.0061171
	-63.768946	-35.0067267
	-63.8166383	-35.0070269
	-63.8717043	-35.0073328
	-63.9267277	-35.0077307
	-63.9334705	-35.007809
	-64.0369712	-35.0086094
	-64.0958017	-35.0088821
	-64.1459257	-35.0091169
	-64.2455833	-35.0110324
	-64.2568642	-35.0112346
	-64.2619798	-35.0112182
	-64.2772196	-35.0111782
	-64.2783234	-35.0111754
	-64.3116009	-35.0110393
	-64.3664531	-35.0109119
	-64.4232277	-35.0112824
	-64.4516138	-35.0115149
	-64.4799725	-35.0116191
	-64.588279	-35.0116095
	-64.7534292	-35.0127397
	-64.9467089	-35.0143948
	-65.1050003	-35.0153678
	-65.1054145	-35.171493
	-65.1058993	-35.3539072
	-65.105311	-35.6952892
	-65.1055254	-35.802146
	-65.1054899	-35.8909961
	-65.1073616	-35.9820218
	-65.1078587	-35.9990851
	-65.1547043	-35.9995343
	-65.3302798	-36.0000083
	-65.4686814	-36.0000125
	-65.8539616	-36.0000014
	-66.0268898	-35.9999906
	-66.0467255	-36.0000383
	-66.2395011	-36.0000965
	-66.474742	-36.0004123
	-66.6377829	-36.0006312
	-67.039543	-36.0000401
	-67.1323625	-36.0000421
	-67.1850808	-36.0000433
	-67.4541846	-36.0000492
	-67.6965588	-36.0000273
	-67.7539562	-36.0000221
	-67.8113537	-36.0000169
	-67.8687513	-36.0000117
	-67.9378475	-36.0000122
	-68.0069437	-36.0000126
	-68.07604	-36.0000131
	-68.1451362	-36.0000135
	-68.1796075	-35.9976602
	-68.1968594	-35.9975908
	-68.2142647	-35.9975489
	-68.2346249	-35.9975735
	-68.2550527	-35.9977297
	-68.2960209	-35.9975667
